cod_mpio,ano,mes,municipio,casos_total,casos_regular,casos_grave,hospitalizaciones,fallecidos,dpto_clima,temperatura_c,precipitacion_mm,ndvi,dewpoint_c,poblacion,incidencia_x100k,temperatura_c_lag1,temperatura_c_lag2,temperatura_c_lag3,temperatura_c_mm3,precipitacion_mm_lag1,precipitacion_mm_lag2,precipitacion_mm_lag3,precipitacion_mm_mm3,ndvi_lag1,ndvi_lag2,ndvi_lag3,ndvi_mm3,dewpoint_c_lag1,dewpoint_c_lag2,dewpoint_c_lag3,dewpoint_c_mm3,casos_total_lag1,casos_total_lag2,casos_total_lag3,casos_total_mm3,incidencia_x100k_lag1,incidencia_x100k_lag2,incidencia_x100k_lag3,incidencia_x100k_mm3,umbral_exceso,exceso
95025,2011,4,El Retorno,1,1,0,0,0,GUAVIARE,27.93,307.25,0.5821,22.77,11189.0,8.93734918223255,28.59,28.78,27.98,28.433333333333334,211.31,142.76,81.48,220.43999999999997,0.7713,0.7704,0.8327,0.7079333333333334,22.12,21.48,20.87,22.123333333333335,3.0,0.0,0.0,1.3333333333333333,26.81204754669765,0.0,0.0,11.916465576310065,2.5,0
95025,2011,5,El Retorno,0,0,0,0,0,GUAVIARE,25.98,466.96,0.6144,22.56,11189.0,0.0,27.93,28.59,28.78,27.5,307.25,211.31,142.76,328.50666666666666,0.5821,0.7713,0.7704,0.6559333333333334,22.77,22.12,21.48,22.483333333333334,1.0,3.0,0.0,1.3333333333333333,8.93734918223255,26.81204754669765,0.0,11.916465576310065,2.5,0
95025,2011,6,El Retorno,2,2,0,2,0,GUAVIARE,26.73,432.97,0.7191,22.39,11189.0,17.8746983644651,25.98,27.93,28.59,26.88,466.96,307.25,211.31,402.3933333333334,0.6144,0.5821,0.7713,0.6385333333333333,22.56,22.77,22.12,22.573333333333334,0.0,1.0,3.0,1.0,0.0,8.93734918223255,26.81204754669765,8.937349182232547,2.0,0
95025,2011,7,El Retorno,1,1,0,0,0,GUAVIARE,26.97,337.61,0.7853,22.2,11189.0,8.93734918223255,26.73,25.98,27.93,26.560000000000002,432.97,466.96,307.25,412.5133333333333,0.7191,0.6144,0.5821,0.7062666666666666,22.39,22.56,22.77,22.383333333333336,2.0,0.0,1.0,1.0,17.8746983644651,0.0,8.93734918223255,8.937349182232547,2.0,0
95025,2011,8,El Retorno,2,2,0,0,0,GUAVIARE,28.15,256.8,0.8057,22.37,11189.0,17.8746983644651,26.97,26.73,25.98,27.28333333333333,337.61,432.97,466.96,342.46000000000004,0.7853,0.7191,0.6144,0.7700333333333335,22.2,22.39,22.56,22.319999999999997,1.0,2.0,0.0,1.6666666666666667,8.93734918223255,17.8746983644651,0.0,14.89558197038758,2.0,0
95025,2011,9,El Retorno,0,0,0,0,0,GUAVIARE,28.81,307.57,0.7699,22.76,11189.0,0.0,28.15,26.97,26.73,27.976666666666663,256.8,337.61,432.97,300.66,0.8057,0.7853,0.7191,0.7869666666666667,22.37,22.2,22.39,22.44333333333333,2.0,1.0,2.0,1.0,17.8746983644651,8.93734918223255,17.8746983644651,8.937349182232547,2.0,0
95025,2011,10,El Retorno,0,0,0,0,0,GUAVIARE,28.39,263.63,0.7863,22.99,11189.0,0.0,28.81,28.15,26.97,28.45,307.57,256.8,337.61,276.0,0.7699,0.8057,0.7853,0.7873000000000001,22.76,22.37,22.2,22.706666666666667,0.0,2.0,1.0,0.6666666666666666,0.0,17.8746983644651,8.93734918223255,5.95823278815503,2.0,0
95025,2011,11,El Retorno,1,1,0,0,0,GUAVIARE,28.19,274.89,0.7384,23.07,11189.0,8.93734918223255,28.39,28.81,28.15,28.463333333333335,263.63,307.57,256.8,282.03000000000003,0.7863,0.7699,0.8057,0.7648666666666667,22.99,22.76,22.37,22.939999999999998,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,17.8746983644651,2.9791163940775145,2.0,0
95025,2011,12,El Retorno,0,0,0,0,0,GUAVIARE,26.72,277.76,0.7767,22.72,11189.0,0.0,28.19,28.39,28.81,27.766666666666666,274.89,263.63,307.57,272.0933333333333,0.7384,0.7863,0.7699,0.7671333333333333,23.07,22.99,22.76,22.926666666666666,1.0,0.0,0.0,0.3333333333333333,8.93734918223255,0.0,0.0,2.9791163940775145,2.0,0
95025,2012,1,El Retorno,1,1,0,1,0,GUAVIARE,27.46,67.95,0.8142,21.64,11463.0,8.723719794120212,26.72,28.19,28.39,27.456666666666667,277.76,274.89,263.63,206.86666666666667,0.7767,0.7384,0.7863,0.7764333333333333,22.72,23.07,22.99,22.47666666666667,0.0,1.0,0.0,0.6666666666666666,0.0,8.93734918223255,0.0,5.887022992117585,2.0,0
95025,2012,2,El Retorno,0,0,0,0,0,GUAVIARE,28.71,138.57,0.8064,21.4,11463.0,0.0,27.46,26.72,28.19,27.63,67.95,277.76,274.89,161.42666666666665,0.8142,0.7767,0.7384,0.7991,21.64,22.72,23.07,21.919999999999998,1.0,0.0,1.0,0.3333333333333333,8.723719794120212,0.0,8.93734918223255,2.9079065980400682,2.0,0
95025,2012,3,El Retorno,0,0,0,0,0,GUAVIARE,27.44,359.9,0.5421,22.62,11463.0,0.0,28.71,27.46,26.72,27.87,138.57,67.95,277.76,188.80666666666664,0.8064,0.8142,0.7767,0.7209,21.4,21.64,22.72,21.886666666666667,0.0,1.0,0.0,0.3333333333333333,0.0,8.723719794120212,0.0,2.9079065980400682,3.0,0
95025,2012,4,El Retorno,2,1,1,1,0,GUAVIARE,28.63,361.71,0.7108,22.9,11463.0,17.447439588240425,27.44,28.71,27.46,28.26,359.9,138.57,67.95,286.72666666666663,0.5421,0.8064,0.8142,0.6864333333333333,22.62,21.4,21.64,22.30666666666666,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,8.723719794120212,5.815813196080139,2.0,0
95025,2012,5,El Retorno,0,0,0,0,0,GUAVIARE,27.28,348.4,0.7438,22.56,11463.0,0.0,28.63,27.44,28.71,27.78333333333333,361.71,359.9,138.57,356.6699999999999,0.7108,0.5421,0.8064,0.6655666666666668,22.9,22.62,21.4,22.69333333333333,2.0,0.0,0.0,0.6666666666666666,17.447439588240425,0.0,0.0,5.815813196080139,2.0,0
95025,2012,6,El Retorno,4,4,0,1,0,GUAVIARE,26.0,334.28,0.6423,22.07,11463.0,34.89487917648085,27.28,28.63,27.44,27.30333333333333,348.4,361.71,359.9,348.12999999999994,0.7438,0.7108,0.5421,0.6989666666666666,22.56,22.9,22.62,22.51,0.0,2.0,0.0,2.0,0.0,17.447439588240425,0.0,17.447439588240425,2.0,1
95025,2012,7,El Retorno,0,0,0,0,0,GUAVIARE,26.49,398.33,0.7017,21.82,11463.0,0.0,26.0,27.28,28.63,26.59,334.28,348.4,361.71,360.33666666666664,0.6423,0.7438,0.7108,0.6959333333333334,22.07,22.56,22.9,22.150000000000002,4.0,0.0,2.0,1.3333333333333333,34.89487917648085,0.0,17.447439588240425,11.631626392160278,2.0,0
95025,2012,8,El Retorno,0,0,0,0,0,GUAVIARE,28.83,340.94,0.8243,22.06,11463.0,0.0,26.49,26.0,27.28,27.106666666666666,398.33,334.28,348.4,357.84999999999997,0.7017,0.6423,0.7438,0.7227666666666667,21.82,22.07,22.56,21.98333333333333,0.0,4.0,0.0,1.3333333333333333,0.0,34.89487917648085,0.0,11.63162639216028,2.0,0
95025,2012,9,El Retorno,0,0,0,0,0,GUAVIARE,29.06,205.76,0.802,22.62,11463.0,0.0,28.83,26.49,26.0,28.126666666666665,340.94,398.33,334.28,315.01,0.8243,0.7017,0.6423,0.7760000000000001,22.06,21.82,22.07,22.166666666666668,0.0,0.0,4.0,0.0,0.0,0.0,34.89487917648085,0.0,2.0,0
95025,2012,10,El Retorno,0,0,0,0,0,GUAVIARE,29.83,293.46,0.8028,23.12,11463.0,0.0,29.06,28.83,26.49,29.24,205.76,340.94,398.33,280.05333333333334,0.802,0.8243,0.7017,0.8097,22.62,22.06,21.82,22.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
95025,2012,11,El Retorno,0,0,0,0,0,GUAVIARE,27.73,216.18,0.7142,23.21,11463.0,0.0,29.83,29.06,28.83,28.873333333333335,293.46,205.76,340.94,238.46666666666667,0.8028,0.802,0.8243,0.773,23.12,22.62,22.06,22.983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
95025,2012,12,El Retorno,1,1,0,1,0,GUAVIARE,28.15,160.7,0.8368,22.54,11463.0,8.723719794120212,27.73,29.83,29.06,28.569999999999997,216.18,293.46,205.76,223.44666666666663,0.7142,0.8028,0.802,0.7845999999999999,23.21,23.12,22.62,22.956666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.907906598040066,2.0,0
95025,2013,1,El Retorno,2,2,0,0,0,GUAVIARE,29.59,40.71,0.8333,21.38,11708.0,17.08233686368295,28.15,27.73,29.83,28.49,160.7,216.18,293.46,139.19666666666666,0.8368,0.7142,0.8028,0.7947666666666667,22.54,23.21,23.12,22.376666666666665,1.0,0.0,0.0,1.0,8.723719794120212,0.0,0.0,8.602018885934383,2.0,0
95025,2013,2,El Retorno,0,0,0,0,0,GUAVIARE,30.11,157.4,0.7309,22.27,11708.0,0.0,29.59,28.15,27.73,29.28333333333333,40.71,160.7,216.18,119.60333333333334,0.8333,0.8368,0.7142,0.8003333333333332,21.38,22.54,23.21,22.063333333333333,2.0,1.0,0.0,1.0,17.08233686368295,8.723719794120212,0.0,8.602018885934383,2.0,0
95025,2013,3,El Retorno,1,1,0,0,0,GUAVIARE,29.4,310.76,0.8041,23.26,11708.0,8.541168431841475,30.11,29.59,28.15,29.7,157.4,40.71,160.7,169.62333333333333,0.7309,0.8333,0.8368,0.7894333333333333,22.27,21.38,22.54,22.30333333333333,0.0,2.0,1.0,1.0,0.0,17.08233686368295,8.723719794120212,8.541168431841472,2.75,0
95025,2013,4,El Retorno,3,3,0,2,0,GUAVIARE,29.22,382.45,0.76,22.83,11708.0,25.62350529552443,29.4,30.11,29.59,29.576666666666664,310.76,157.4,40.71,283.5366666666667,0.8041,0.7309,0.8333,0.765,23.26,22.27,21.38,22.786666666666665,1.0,0.0,2.0,1.3333333333333333,8.541168431841475,0.0,17.08233686368295,11.388224575788632,2.0,1
95025,2013,5,El Retorno,4,4,0,2,0,GUAVIARE,27.54,443.07,0.7429,22.94,11708.0,34.1646737273659,29.22,29.4,30.11,28.72,382.45,310.76,157.4,378.76,0.76,0.8041,0.7309,0.769,22.83,23.26,22.27,23.01,3.0,1.0,0.0,2.6666666666666665,25.62350529552443,8.541168431841475,0.0,22.776449151577264,2.0,1
95025,2013,6,El Retorno,2,2,0,0,0,GUAVIARE,26.01,337.14,0.6427,22.5,11708.0,17.08233686368295,27.54,29.22,29.4,27.59,443.07,382.45,310.76,387.55333333333334,0.7429,0.76,0.8041,0.7152,22.94,22.83,23.26,22.756666666666664,4.0,3.0,1.0,3.0,34.1646737273659,25.62350529552443,8.541168431841475,25.623505295524424,2.0,0
95025,2013,7,El Retorno,0,0,0,0,0,GUAVIARE,25.21,383.07,0.6198,21.7,11708.0,0.0,26.01,27.54,29.22,26.253333333333334,337.14,443.07,382.45,387.76,0.6427,0.7429,0.76,0.6684666666666667,22.5,22.94,22.83,22.38,2.0,4.0,3.0,2.0,17.08233686368295,34.1646737273659,25.62350529552443,17.082336863682944,2.0,0
95025,2013,8,El Retorno,3,3,0,3,0,GUAVIARE,28.89,367.55,0.7275,22.12,11708.0,25.62350529552443,25.21,26.01,27.54,26.703333333333333,383.07,337.14,443.07,362.58666666666664,0.6198,0.6427,0.7429,0.6633333333333333,21.7,22.5,22.94,22.106666666666666,0.0,2.0,4.0,1.6666666666666667,0.0,17.08233686368295,34.1646737273659,14.235280719735789,2.0,1
95025,2013,9,El Retorno,3,3,0,0,0,GUAVIARE,28.69,294.93,0.7699,22.71,11708.0,25.62350529552443,28.89,25.21,26.01,27.596666666666664,367.55,383.07,337.14,348.51666666666665,0.7275,0.6198,0.6427,0.7057333333333334,22.12,21.7,22.5,22.176666666666666,3.0,0.0,2.0,2.0,25.62350529552443,0.0,17.08233686368295,17.08233686368295,2.0,1
95025,2013,10,El Retorno,2,2,0,1,0,GUAVIARE,28.37,301.56,0.7744,22.97,11708.0,17.08233686368295,28.69,28.89,25.21,28.650000000000002,294.93,367.55,383.07,321.34666666666664,0.7699,0.7275,0.6198,0.7572666666666666,22.71,22.12,21.7,22.599999999999998,3.0,3.0,0.0,2.6666666666666665,25.62350529552443,25.62350529552443,0.0,22.776449151577268,2.0,0
95025,2013,11,El Retorno,1,1,0,0,0,GUAVIARE,27.47,207.99,0.6683,22.74,11708.0,8.541168431841475,28.37,28.69,28.89,28.176666666666666,301.56,294.93,367.55,268.16,0.7744,0.7699,0.7275,0.7375333333333334,22.97,22.71,22.12,22.80666666666667,2.0,3.0,3.0,2.0,17.08233686368295,25.62350529552443,25.62350529552443,17.082336863682947,2.0,0
95025,2013,12,El Retorno,0,0,0,0,0,GUAVIARE,27.77,184.68,0.8431,21.88,11708.0,0.0,27.47,28.37,28.69,27.87,207.99,301.56,294.93,231.41,0.6683,0.7744,0.7699,0.7619333333333334,22.74,22.97,22.71,22.53,1.0,2.0,3.0,1.0,8.541168431841475,17.08233686368295,25.62350529552443,8.54116843184147,2.0,0
95025,2014,1,El Retorno,2,2,0,2,0,GUAVIARE,28.43,73.64,0.8223,21.21,11978.0,16.69727834362999,27.77,27.47,28.37,27.889999999999997,184.68,207.99,301.56,155.43666666666667,0.8431,0.6683,0.7744,0.7778999999999999,21.88,22.74,22.97,21.94333333333333,0.0,1.0,2.0,1.0,0.0,8.541168431841475,17.08233686368295,8.412815591823817,2.0,0
95025,2014,2,El Retorno,11,11,0,1,0,GUAVIARE,29.76,121.23,0.7173,21.6,11978.0,91.83503088996493,28.43,27.77,27.47,28.653333333333332,73.64,184.68,207.99,126.51666666666667,0.8223,0.8431,0.6683,0.7942333333333335,21.21,21.88,22.74,21.563333333333333,2.0,0.0,1.0,4.333333333333333,16.69727834362999,0.0,8.541168431841475,36.1774364111983,2.0,1
95025,2014,3,El Retorno,94,91,3,0,0,GUAVIARE,29.82,261.36,0.764,22.64,11978.0,784.7720821506094,29.76,28.43,27.77,29.33666666666667,121.23,73.64,184.68,152.07666666666668,0.7173,0.8223,0.8431,0.7678666666666666,21.6,21.21,21.88,21.816666666666666,11.0,2.0,0.0,35.666666666666664,91.83503088996493,16.69727834362999,0.0,297.7681304614014,2.5,1
95025,2014,4,El Retorno,45,41,4,0,0,GUAVIARE,28.49,370.04,0.7761,23.07,11978.0,375.6887627316748,29.82,29.76,28.43,29.356666666666666,261.36,121.23,73.64,250.8766666666667,0.764,0.7173,0.8223,0.7524666666666667,22.64,21.6,21.21,22.436666666666667,94.0,11.0,2.0,50.0,784.7720821506094,91.83503088996493,16.69727834362999,417.43195859074973,2.5,1
95025,2014,5,El Retorno,16,16,0,1,0,GUAVIARE,27.21,410.86,0.6091,22.98,11978.0,133.5782267490399,28.49,29.82,29.76,28.506666666666664,370.04,261.36,121.23,347.42,0.7761,0.764,0.7173,0.7164,23.07,22.64,21.6,22.896666666666665,45.0,94.0,11.0,51.666666666666664,375.6887627316748,784.7720821506094,91.83503088996493,431.34635721044134,3.0,1
95025,2014,6,El Retorno,4,4,0,0,0,GUAVIARE,25.68,418.29,0.5998,22.37,11978.0,33.39455668725998,27.21,28.49,29.82,27.126666666666665,410.86,370.04,261.36,399.73,0.6091,0.7761,0.764,0.6616666666666667,22.98,23.07,22.64,22.80666666666667,16.0,45.0,94.0,21.666666666666668,133.5782267490399,375.6887627316748,784.7720821506094,180.88718205599153,2.0,1
95025,2014,7,El Retorno,0,0,0,0,0,GUAVIARE,26.24,340.5,0.7663,22.03,11978.0,0.0,25.68,27.21,28.49,26.376666666666665,418.29,410.86,370.04,389.8833333333334,0.5998,0.6091,0.7761,0.6584,22.37,22.98,23.07,22.459999999999997,4.0,16.0,45.0,6.666666666666667,33.39455668725998,133.5782267490399,375.6887627316748,55.65759447876663,2.0,0
95025,2014,8,El Retorno,5,5,0,0,0,GUAVIARE,27.77,348.04,0.6537,22.26,11978.0,41.74319585907497,26.24,25.68,27.21,26.563333333333333,340.5,418.29,410.86,368.9433333333333,0.7663,0.5998,0.6091,0.6732666666666667,22.03,22.37,22.98,22.22,0.0,4.0,16.0,3.0,0.0,33.39455668725998,133.5782267490399,25.045917515444984,2.0,1
95025,2014,9,El Retorno,0,0,0,0,0,GUAVIARE,28.34,239.39,0.793,22.97,11978.0,0.0,27.77,26.24,25.68,27.45,348.04,340.5,418.29,309.31,0.6537,0.7663,0.5998,0.7376666666666667,22.26,22.03,22.37,22.42,5.0,0.0,4.0,1.6666666666666667,41.74319585907497,0.0,33.39455668725998,13.914398619691658,2.0,0
95025,2014,10,El Retorno,1,1,0,0,0,GUAVIARE,29.34,318.48,0.8053,22.97,11978.0,8.348639171814995,28.34,27.77,26.24,28.483333333333334,239.39,348.04,340.5,301.97,0.793,0.6537,0.7663,0.7506666666666666,22.97,22.26,22.03,22.733333333333334,0.0,5.0,0.0,2.0,0.0,41.74319585907497,0.0,16.69727834362999,2.0,0
95025,2014,11,El Retorno,1,1,0,0,0,GUAVIARE,27.9,226.15,0.7181,23.04,11978.0,8.348639171814995,29.34,28.34,27.77,28.526666666666667,318.48,239.39,348.04,261.34000000000003,0.8053,0.793,0.6537,0.7721333333333332,22.97,22.97,22.26,22.99333333333333,1.0,0.0,5.0,0.6666666666666666,8.348639171814995,0.0,41.74319585907497,5.565759447876663,2.0,0
95025,2014,12,El Retorno,0,0,0,0,0,GUAVIARE,28.41,151.85,0.8149,22.76,11978.0,0.0,27.9,29.34,28.34,28.549999999999997,226.15,318.48,239.39,232.16,0.7181,0.8053,0.793,0.7794333333333333,23.04,22.97,22.97,22.923333333333332,1.0,1.0,0.0,0.6666666666666666,8.348639171814995,8.348639171814995,0.0,5.565759447876663,2.0,0
95025,2015,1,El Retorno,0,0,0,0,0,GUAVIARE,27.64,177.18,0.7783,22.18,12382.0,0.0,28.41,27.9,29.34,27.983333333333334,151.85,226.15,318.48,185.06000000000003,0.8149,0.7181,0.8053,0.7704333333333334,22.76,23.04,22.97,22.659999999999997,0.0,1.0,1.0,0.3333333333333333,0.0,8.348639171814995,8.348639171814995,2.7828797239383314,2.0,0
95025,2015,2,El Retorno,3,3,0,0,0,GUAVIARE,29.01,114.97,0.82,22.36,12382.0,24.228719108383135,27.64,28.41,27.9,28.353333333333335,177.18,151.85,226.15,148.0,0.7783,0.8149,0.7181,0.8043999999999999,22.18,22.76,23.04,22.433333333333337,0.0,0.0,1.0,1.0,0.0,0.0,8.348639171814995,8.076239702794378,2.0,1
95025,2015,3,El Retorno,0,0,0,0,0,GUAVIARE,28.94,193.06,0.7455,22.98,12382.0,0.0,29.01,27.64,28.41,28.53,114.97,177.18,151.85,161.73666666666668,0.82,0.7783,0.8149,0.7812666666666667,22.36,22.18,22.76,22.506666666666664,3.0,0.0,0.0,1.0,24.228719108383135,0.0,0.0,8.076239702794378,3.0,0
95025,2015,4,El Retorno,1,1,0,1,0,GUAVIARE,27.1,302.36,0.5591,23.03,12382.0,8.076239702794378,28.94,29.01,27.64,28.350000000000005,193.06,114.97,177.18,203.46333333333337,0.7455,0.82,0.7783,0.7082,22.98,22.36,22.18,22.790000000000003,0.0,3.0,0.0,1.3333333333333333,0.0,24.228719108383135,0.0,10.768319603725837,3.25,0
95025,2015,5,El Retorno,9,9,0,0,0,GUAVIARE,27.05,393.02,0.621,22.95,12382.0,72.68615732514941,27.1,28.94,29.01,27.69666666666667,302.36,193.06,114.97,296.1466666666667,0.5591,0.7455,0.82,0.6418666666666667,23.03,22.98,22.36,22.986666666666668,1.0,0.0,3.0,3.3333333333333335,8.076239702794378,0.0,24.228719108383135,26.920799009314596,4.0,1
95025,2015,6,El Retorno,6,6,0,0,0,GUAVIARE,25.88,275.82,0.5275,22.32,12382.0,48.45743821676627,27.05,27.1,28.94,26.676666666666666,393.02,302.36,193.06,323.73333333333335,0.621,0.5591,0.7455,0.5691999999999999,22.95,23.03,22.98,22.766666666666666,9.0,1.0,0.0,5.333333333333333,72.68615732514941,8.076239702794378,0.0,43.07327841490335,2.5,1
95025,2015,7,El Retorno,7,7,0,0,0,GUAVIARE,25.92,299.19,0.6876,22.39,12382.0,56.53367791956065,25.88,27.05,27.1,26.28333333333333,275.82,393.02,302.36,322.6766666666667,0.5275,0.621,0.5591,0.6120333333333333,22.32,22.95,23.03,22.55333333333333,6.0,9.0,1.0,7.333333333333333,48.45743821676627,72.68615732514941,8.076239702794378,59.225757820492106,2.0,1
95025,2015,8,El Retorno,5,5,0,0,0,GUAVIARE,28.14,281.73,0.7593,22.89,12382.0,40.381198513971896,25.92,25.88,27.05,26.646666666666665,299.19,275.82,393.02,285.58,0.6876,0.5275,0.621,0.6581333333333333,22.39,22.32,22.95,22.53333333333333,7.0,6.0,9.0,6.0,56.53367791956065,48.45743821676627,72.68615732514941,48.45743821676627,2.25,1
95025,2015,9,El Retorno,7,7,0,0,0,GUAVIARE,29.48,181.36,0.8092,23.35,12382.0,56.53367791956065,28.14,25.92,25.88,27.846666666666668,281.73,299.19,275.82,254.0933333333334,0.7593,0.6876,0.5275,0.7520333333333333,22.89,22.39,22.32,22.876666666666665,5.0,7.0,6.0,6.333333333333333,40.381198513971896,56.53367791956065,48.45743821676627,51.14951811769774,2.0,1
95025,2015,10,El Retorno,4,4,0,0,0,GUAVIARE,29.24,213.4,0.8482,23.55,12382.0,32.304958811177514,29.48,28.14,25.92,28.953333333333333,181.36,281.73,299.19,225.4966666666667,0.8092,0.7593,0.6876,0.8055666666666667,23.35,22.89,22.39,23.263333333333335,7.0,5.0,7.0,5.333333333333333,56.53367791956065,40.381198513971896,56.53367791956065,43.07327841490335,2.0,1
95025,2015,11,El Retorno,2,2,0,0,0,GUAVIARE,28.27,186.53,0.7923,23.37,12382.0,16.152479405588757,29.24,29.48,28.14,28.99666666666667,213.4,181.36,281.73,193.76333333333335,0.8482,0.8092,0.7593,0.8165666666666667,23.55,23.35,22.89,23.423333333333336,4.0,7.0,5.0,4.333333333333333,32.304958811177514,56.53367791956065,40.381198513971896,34.997038712108974,2.0,0
95025,2015,12,El Retorno,2,2,0,0,0,GUAVIARE,28.22,128.33,0.8463,22.83,12382.0,16.152479405588757,28.27,29.24,29.48,28.576666666666664,186.53,213.4,181.36,176.0866666666667,0.7923,0.8482,0.8092,0.8289333333333332,23.37,23.55,23.35,23.25,2.0,4.0,7.0,2.6666666666666665,16.152479405588757,32.304958811177514,56.53367791956065,21.536639207451675,2.0,0
95025,2016,1,El Retorno,5,5,0,0,0,GUAVIARE,29.36,33.0,0.8454,20.2,12748.0,39.22183871979918,28.22,28.27,29.24,28.616666666666664,128.33,186.53,213.4,115.95333333333338,0.8463,0.7923,0.8482,0.828,22.83,23.37,23.55,22.133333333333336,2.0,2.0,4.0,3.0,16.152479405588757,16.152479405588757,32.304958811177514,23.842265843658897,2.0,1
95025,2016,2,El Retorno,6,6,0,0,0,GUAVIARE,29.53,101.79,0.5226,23.13,12748.0,47.06620646375902,29.36,28.22,28.27,29.036666666666665,33.0,128.33,186.53,87.70666666666669,0.8454,0.8463,0.7923,0.7381000000000001,20.2,22.83,23.37,22.05333333333333,5.0,2.0,2.0,4.333333333333333,39.22183871979918,16.152479405588757,16.152479405588757,34.14684152971565,3.0,1
95025,2016,3,El Retorno,6,6,0,0,0,GUAVIARE,29.55,260.9,0.7622,23.94,12748.0,47.06620646375902,29.53,29.36,28.22,29.48,101.79,33.0,128.33,131.89666666666668,0.5226,0.8454,0.8463,0.7100666666666666,23.13,20.2,22.83,22.423333333333332,6.0,5.0,2.0,5.666666666666667,47.06620646375902,39.22183871979918,16.152479405588757,44.45141721577241,3.0,1
95025,2016,4,El Retorno,5,5,0,0,0,GUAVIARE,28.23,348.46,0.6295,23.7,12748.0,39.22183871979918,29.55,29.53,29.36,29.103333333333335,260.9,101.79,33.0,237.05000000000004,0.7622,0.5226,0.8454,0.6381,23.94,23.13,20.2,23.59,6.0,6.0,5.0,5.666666666666667,47.06620646375902,47.06620646375902,39.22183871979918,44.45141721577241,3.0,1
95025,2016,5,El Retorno,9,9,0,0,0,GUAVIARE,27.95,353.18,0.7557,23.1,12748.0,70.59930969563854,28.23,29.55,29.53,28.576666666666668,348.46,260.9,101.79,320.8466666666667,0.6295,0.7622,0.5226,0.7158000000000001,23.7,23.94,23.13,23.580000000000002,5.0,6.0,6.0,6.666666666666667,39.22183871979918,47.06620646375902,47.06620646375902,52.29578495973225,4.0,1
95025,2016,6,El Retorno,6,6,0,0,0,GUAVIARE,26.95,328.39,0.5701,22.3,12748.0,47.06620646375902,27.95,28.23,29.55,27.709999999999997,353.18,348.46,260.9,343.3433333333334,0.7557,0.6295,0.7622,0.6517666666666667,23.1,23.7,23.94,23.033333333333335,9.0,5.0,6.0,6.666666666666667,70.59930969563854,39.22183871979918,47.06620646375902,52.29578495973225,4.0,1
95025,2016,7,El Retorno,3,3,0,0,0,GUAVIARE,25.96,467.1,0.7015,22.1,12748.0,23.53310323187951,26.95,27.95,28.23,26.953333333333333,328.39,353.18,348.46,382.89000000000004,0.5701,0.7557,0.6295,0.6757666666666666,22.3,23.1,23.7,22.5,6.0,9.0,5.0,6.0,47.06620646375902,70.59930969563854,39.22183871979918,47.06620646375902,2.0,1
95025,2016,8,El Retorno,7,7,0,2,0,GUAVIARE,28.45,311.28,0.7892,22.7,12748.0,54.91057420771886,25.96,26.95,27.95,27.12,467.1,328.39,353.18,368.92333333333335,0.7015,0.5701,0.7557,0.6869333333333333,22.1,22.3,23.1,22.366666666666664,3.0,6.0,9.0,5.333333333333333,23.53310323187951,47.06620646375902,70.59930969563854,41.836627967785795,3.0,1
95025,2016,9,El Retorno,1,1,0,1,0,GUAVIARE,28.7,287.14,0.8187,22.87,12748.0,7.844367743959836,28.45,25.96,26.95,27.703333333333333,311.28,467.1,328.39,355.17333333333335,0.7892,0.7015,0.5701,0.7698,22.7,22.1,22.3,22.55666666666667,7.0,3.0,6.0,3.6666666666666665,54.91057420771886,23.53310323187951,47.06620646375902,28.762681727852733,2.0,0
95025,2016,10,El Retorno,0,0,0,0,0,GUAVIARE,30.3,262.91,0.8271,23.42,12748.0,0.0,28.7,28.45,25.96,29.150000000000002,287.14,311.28,467.1,287.10999999999996,0.8187,0.7892,0.7015,0.8116666666666666,22.87,22.7,22.1,22.996666666666666,1.0,7.0,3.0,2.6666666666666665,7.844367743959836,54.91057420771886,23.53310323187951,20.918313983892897,2.0,0
95025,2016,11,El Retorno,0,0,0,0,0,GUAVIARE,29.48,253.56,0.8442,23.33,12748.0,0.0,30.3,28.7,28.45,29.49333333333333,262.91,287.14,311.28,267.87,0.8271,0.8187,0.7892,0.83,23.42,22.87,22.7,23.206666666666667,0.0,1.0,7.0,0.3333333333333333,0.0,7.844367743959836,54.91057420771886,2.614789247986612,2.0,0
95025,2016,12,El Retorno,0,0,0,0,0,GUAVIARE,27.94,117.28,0.799,22.61,12748.0,0.0,29.48,30.3,28.7,29.24,253.56,262.91,287.14,211.25,0.8442,0.8271,0.8187,0.8234333333333334,23.33,23.42,22.87,23.12,0.0,0.0,1.0,0.0,0.0,0.0,7.844367743959836,0.0,2.0,0
95025,2017,1,El Retorno,1,1,0,0,0,GUAVIARE,27.93,162.94,0.8461,21.86,13131.0,7.61556621734826,27.94,29.48,30.3,28.450000000000003,117.28,253.56,262.91,177.9266666666667,0.799,0.8442,0.8271,0.8297666666666667,22.61,23.33,23.42,22.599999999999998,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.5385220724494197,2.0,0
